job_name,population,label,job_start_time,n_tasks,n_distinct_task_names,sum_inst_num,mean_plan_cpu,max_plan_cpu,mean_plan_mem,max_plan_mem,mean_plan_gpu,max_plan_gpu,n_distinct_gpu_types,n_instances,n_distinct_machines,mean_instance_start_time,predicted_label,risk_score,calibrated_risk,uncertainty,correct,primary_failure_category,secondary_tags,decision_time_availability
a1192d6687c4702b9ccf37e4,random_stratified,1,3344820,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,3344823,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,False,high_confidence_error,false_negative;high_confidence,DECISION-TIME
fcebb342953803606b317710,random_stratified,0,3353101,1,1,1,600,600,29.296875,29.296875,25,25,1,1,1,3353110,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
de35dca597646ef3fa16e0d3,random_stratified,1,3353460,1,1,1,1800,1800,58.59375,58.59375,200,200,1,1,1,3353821,0,0.15021459227467809,0.15021459227467809,0.30042918454935619,False,high_confidence_error,false_negative;high_confidence,DECISION-TIME
00e8ecc76ad6f5463024e7e4,random_stratified,0,3364641,2,2,9,350,600,29.296875,29.296875,100,100,1,9,9,3364644.5555555555,0,0.14285714285714285,0.14285714285714285,0.2857142857142857,True,correct,correct;high_confidence,DECISION-TIME
5f6e39c368efbe7191fca8f6,random_stratified,0,3370263,1,1,1,1000,1000,19.55078125,19.55078125,50,50,1,1,1,3370266,0,0.13953488372093023,0.13953488372093023,0.27906976744186052,True,correct,correct;high_confidence,DECISION-TIME
233957a821f23f224a2e0db6,random_stratified,0,3373185,1,1,8,600,600,29.296875,29.296875,50,50,1,8,3,3373209,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
41cee048df2946035b630914,random_stratified,0,3374443,2,2,4,600,600,29.296875,29.296875,50,50,1,4,2,3374447.5,0,0.15021459227467809,0.15021459227467809,0.30042918454935619,True,correct,correct;high_confidence,DECISION-TIME
b98fdd936dc9134b1797c01a,random_stratified,1,3379855,1,1,1,20,20,29.296875,29.296875,10,10,1,1,1,3379865,1,0.63414634146341464,0.63414634146341464,0.73170731707317072,True,correct,correct;low_confidence,DECISION-TIME
ce7a967912c81473541909d7,random_stratified,0,3386013,1,1,16,50,50,29.296875,29.296875,100,100,1,16,13,3386016.1875,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
16a50b8242d10fb7c958ba4a,random_stratified,0,3386145,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3386154,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
0ae57644d204b0fef2b69637,random_stratified,0,3387416,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3387423,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
880c0faff24acf761dd1cd4e,random_stratified,1,3392414,1,1,1,1800,1800,58.59375,58.59375,100,100,1,1,1,3392416,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,False,high_confidence_error,false_negative;high_confidence,DECISION-TIME
9b678d37abe330ac87408922,random_stratified,0,3393631,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3393638,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
70e8276d178f929b4346af88,random_stratified,1,3394684,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3394709,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,False,high_confidence_error,false_negative;high_confidence,DECISION-TIME
c91eb249c1129b3dd87b5e6b,random_stratified,1,3394685,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3394739,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,False,high_confidence_error,false_negative;high_confidence,DECISION-TIME
1a404fb8fe9af23df2317fad,random_stratified,1,3395099,1,1,1,600,600,29.296875,29.296875,100,100,1,9,7,3398013,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,False,high_confidence_error,false_negative;high_confidence,DECISION-TIME
7c1422e4c6c8134069785632,random_stratified,1,3395871,1,1,1,600,600,29.296875,29.296875,100,100,1,2,2,3396146,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,False,high_confidence_error,false_negative;high_confidence,DECISION-TIME
56d44c49fba8b3417a9cb94e,random_stratified,1,3396094,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3396141,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,False,high_confidence_error,false_negative;high_confidence,DECISION-TIME
973ab7c840526d3002c70ae1,random_stratified,0,3399580,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3399681,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
ba9d1b82ed965941adc7f35d,random_stratified,0,3400664,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,3400671,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
801c58031ca1b38f731e6339,random_stratified,0,3402658,1,1,1,600,600,29.296875,29.296875,25,25,1,1,1,3402668,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
839ff780b813a340a5f220e9,random_stratified,0,3405283,2,2,13,400,600,2,2,25,25,1,13,5,3405288.923076923,0,0.073170731707317069,0.073170731707317069,0.14634146341463417,True,correct,correct;high_confidence,DECISION-TIME
1e94d68f58cfc4b8853e3070,random_stratified,1,3407760,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,3407767,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,False,high_confidence_error,false_negative;high_confidence,DECISION-TIME
c9ee8a4927a8e4b24f8a7d4f,random_stratified,1,3407779,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,3407788,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,False,high_confidence_error,false_negative;high_confidence,DECISION-TIME
13d55399cd6de3cf8e140d9b,random_stratified,1,3408221,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,3408231,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,False,high_confidence_error,false_negative;high_confidence,DECISION-TIME
1c4891ad1cfc5e788a0b039a,random_stratified,0,3411284,1,1,1,1800,1800,58.59375,58.59375,100,100,1,1,1,3411296,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
75aa6d7404288ddf1dd8ee87,random_stratified,0,3411655,2,2,6,500,600,2.9296875,3.90625,100,100,1,6,4,3411747.5,0,0.073170731707317069,0.073170731707317069,0.14634146341463417,True,correct,correct;high_confidence,DECISION-TIME
fc8ad6a11eb305bd76b5596c,random_stratified,0,3412036,2,2,40,900,1000,29.296875,29.296875,100,100,1,40,40,3412046.3500000001,0,0.13953488372093023,0.13953488372093023,0.27906976744186052,True,correct,correct;high_confidence,DECISION-TIME
8afbc5967d4f01ebcea61bb4,random_stratified,0,3412642,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,3412650,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
a7edfc515403cc3b056d235d,random_stratified,0,3416854,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,3416858,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
e4697249f8af1ca418617148,random_stratified,1,3429394,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,3429398,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,False,high_confidence_error,false_negative;high_confidence,DECISION-TIME
22a83e4d0667e5c95f6e581a,random_stratified,1,3431571,1,1,4,1800,1800,58.59375,58.59375,100,100,1,4,4,3431575,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,False,high_confidence_error,false_negative;high_confidence,DECISION-TIME
a5368d35769d954ea6ea73b4,random_stratified,0,3433035,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,3433048,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
8d7358729d555fc7480fd1f1,random_stratified,0,3434082,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,3434091,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
cef00ee54be851f7aad7de8e,random_stratified,0,3445598,1,1,1,600,600,29.296875,29.296875,25,25,1,1,1,3445608,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
d9fc73356646eed514ff7578,random_stratified,0,3449554,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,3449563,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
0d8339dab44255b7b8ef5e70,random_stratified,0,3455743,1,1,1,1000,1000,19.55078125,19.55078125,50,50,1,1,1,3455746,0,0.13953488372093023,0.13953488372093023,0.27906976744186052,True,correct,correct;high_confidence,DECISION-TIME
80f53c725ad1d2d63e721cec,random_stratified,0,3461761,1,1,1,1000,1000,19.55078125,19.55078125,50,50,1,1,1,3461764,0,0.13953488372093023,0.13953488372093023,0.27906976744186052,True,correct,correct;high_confidence,DECISION-TIME
d0f1c667acc08b1a1ab923c2,random_stratified,0,3468264,1,1,10,50,50,29.296875,29.296875,100,100,1,10,8,3468267,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
0c984dbcbc4e82f33e05c7ff,random_stratified,1,3468597,1,1,1,600,600,29.296875,29.296875,25,25,1,1,1,3468605,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,False,high_confidence_error,false_negative;high_confidence,DECISION-TIME
8c630d79baca0a239ed4fae0,random_stratified,0,3468725,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3468735,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
870bde7e64cbfa2de65c1444,random_stratified,0,3468743,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3468757,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
e3bee45f2156a564be9ed783,random_stratified,0,3468814,2,2,51,500,600,19.53125,19.53125,50,50,1,51,39,3468827.6078431373,0,0.13953488372093023,0.13953488372093023,0.27906976744186052,True,correct,correct;high_confidence,DECISION-TIME
3755c2254273280dccc9dfd9,random_stratified,0,3474710,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3474713,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
c1e4e6f7562ade366c52f3f8,random_stratified,0,3475056,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,3475059,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
2ad3415f5b34b1bfb3334bac,random_stratified,0,3482412,1,1,1,1800,1800,58.59375,58.59375,100,100,1,1,1,3482453,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
375582a663ba03fbfed2ca81,random_stratified,1,3485238,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3485363,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,False,high_confidence_error,false_negative;high_confidence,DECISION-TIME
9f61a70c1e3f010b0af0f241,random_stratified,1,3486389,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3486424,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,False,high_confidence_error,false_negative;high_confidence,DECISION-TIME
e1bb132708d804e7e31ea0da,random_stratified,0,3487649,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3487670,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
0dfd5bd63aa42641367097a2,random_stratified,0,3488905,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,3488909,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
e9468523b801da007497923f,random_stratified,1,3489015,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3489020,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,False,high_confidence_error,false_negative;high_confidence,DECISION-TIME
50ae80b4dccaddc4c79afcbc,random_stratified,0,3489659,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,3489662,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
fd7624a6144e3fd14c8e1299,random_stratified,0,3489701,3,3,3,466.66666666666669,600,11.098958333333334,29.296875,25,25,1,3,3,3489704.6666666665,0,0.073170731707317069,0.073170731707317069,0.14634146341463417,True,correct,correct;high_confidence,DECISION-TIME
be89d0a0af6f072859fdcc5d,random_stratified,0,3490067,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3490088,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
34a28097d622ed90789365c7,random_stratified,0,3490747,1,1,1,1000,1000,19.55078125,19.55078125,50,50,1,1,1,3490750,0,0.13953488372093023,0.13953488372093023,0.27906976744186052,True,correct,correct;high_confidence,DECISION-TIME
c6f2814b83174ce3b196ebaf,random_stratified,0,3493997,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3494006,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
bf648ee6f86d3e0041eb7aaa,random_stratified,0,3494002,3,3,3,466.66666666666669,600,11.432291666666666,29.296875,25,25,1,3,3,3494006,0,0.073170731707317069,0.073170731707317069,0.14634146341463417,True,correct,correct;high_confidence,DECISION-TIME
fa89ccce6ceeaa215975da6f,random_stratified,0,3496852,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,3496855,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
206d08a574298adb04b462cd,random_stratified,0,3498043,2,2,5,350,600,29.296875,29.296875,50,50,1,5,2,3498047.6000000001,0,0.15021459227467809,0.15021459227467809,0.30042918454935619,True,correct,correct;high_confidence,DECISION-TIME
1cc173e775233afed36f7b45,random_stratified,0,3498551,1,1,1,20,20,29.296875,29.296875,10,10,1,1,1,3498563,1,0.63414634146341464,0.63414634146341464,0.73170731707317072,False,low_confidence_error,false_positive;low_confidence,DECISION-TIME
357f913d490d4bb0fedc5f8e,random_stratified,0,3500229,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3500233,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
ab8202bd9fb1b6af1281b2fa,random_stratified,0,3508837,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,3508845,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
c3cfa09eaba8eb6b9437e1bc,random_stratified,0,3514111,1,1,1,600,600,29.296875,29.296875,5,5,1,1,1,3514125,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
261a9021d38adc376eeb44d5,random_stratified,1,3516815,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,3516818,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,False,high_confidence_error,false_negative;high_confidence,DECISION-TIME
4bd7c570e28ab42882f4aa2c,random_stratified,0,3519603,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,3519614,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
7f2608be83a6212649003c83,random_stratified,0,3522911,2,2,7,150,200,17.08984375,29.296875,100,100,1,7,6,3522924.4285714286,0,0.13953488372093023,0.13953488372093023,0.27906976744186052,True,correct,correct;high_confidence,DECISION-TIME
74516c512aaf7d5821180f9b,random_stratified,0,3530001,2,2,3,950,1800,29.8046875,58.61328125,100,100,1,3,3,3530218.3333333335,0,0.073170731707317069,0.073170731707317069,0.14634146341463417,True,correct,correct;high_confidence,DECISION-TIME
8ebd327b434cd06d2ffea67f,random_stratified,0,3530091,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3531206,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
2f29b0f15f4c944515e146a0,random_stratified,0,3537628,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,3537631,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
771e0f0d875cb817121cb33d,random_stratified,0,3541517,2,2,2,600,600,29.296875,29.296875,100,100,1,2,2,3541521,0,0.13953488372093023,0.13953488372093023,0.27906976744186052,True,correct,correct;high_confidence,DECISION-TIME
04c7972ba308f07e4f44a054,random_stratified,0,3543025,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,3543028,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
13a49508442dae14491342c1,random_stratified,0,3546021,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3546033,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
248938f8f24c3db20063232b,random_stratified,1,3547669,1,1,1,1800,1800,58.59375,58.59375,100,100,1,1,1,3547690,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,False,high_confidence_error,false_negative;high_confidence,DECISION-TIME
a5e24a3e58ac7cf481d80bdd,random_stratified,0,3554102,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3554117,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
2e6322dd27478f071eb135e8,random_stratified,0,3555089,2,2,25,3000,4000,29.296875,29.296875,100,100,1,25,21,3555347.8799999999,0,0,0,0,True,correct,correct;high_confidence,DECISION-TIME
cbe8ddbf985f0f705031889d,random_stratified,0,3559123,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3559127,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
03f372e4fd429920efeab154,random_stratified,0,3562324,1,1,1,1800,1800,58.59375,58.59375,100,100,1,1,1,3562329,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
1298da3f292e5fc37cb83395,random_stratified,0,3565988,2,2,31,600,600,29.296875,29.296875,100,100,1,31,17,3566001.6129032257,0,0.13953488372093023,0.13953488372093023,0.27906976744186052,True,correct,correct;high_confidence,DECISION-TIME
f2f46479c83f8f0631e97cbf,random_stratified,0,3571435,2,2,2,600,600,2.9296875,2.9296875,100,100,1,2,2,3571443,0,0.073170731707317069,0.073170731707317069,0.14634146341463417,True,correct,correct;high_confidence,DECISION-TIME
47208aa0478f8b771604fc22,random_stratified,1,3583831,1,1,1,600,600,29.296875,29.296875,200,200,1,1,1,3583838,0,0.14285714285714285,0.14285714285714285,0.2857142857142857,False,high_confidence_error,false_negative;high_confidence,DECISION-TIME
1336da3ca087aa7595dc448f,random_stratified,0,3592269,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,3592272,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
0d206797906409cd02e40cac,random_stratified,0,3593455,1,1,1,600,600,29.296875,29.296875,5,5,1,3,2,3595326,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
9310bba2cb1c2f435fbabbfb,random_stratified,1,3607470,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,3607476,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,False,high_confidence_error,false_negative;high_confidence,DECISION-TIME
ad976ae5ce6dfdae55b232c3,random_stratified,0,3619546,2,2,23,600,600,15.625,19.53125,25,25,1,23,17,3619554.3913043477,0,0.13953488372093023,0.13953488372093023,0.27906976744186052,True,correct,correct;high_confidence,DECISION-TIME
f2c24b56448fbc2bc6c8899d,random_stratified,0,3623072,1,1,16,50,50,29.296875,29.296875,100,100,1,16,16,3623619,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
cdd994872056ead42ed5499b,random_stratified,0,3623616,2,2,2,600,600,29.296875,29.296875,100,100,1,2,1,3623628,0,0.13953488372093023,0.13953488372093023,0.27906976744186052,True,correct,correct;high_confidence,DECISION-TIME
d25e148cea37e3d6d563d13f,random_stratified,0,3625904,2,2,85,450,600,17.08984375,19.53125,25,25,1,89,44,3625966.3764705881,0,0.13953488372093023,0.13953488372093023,0.27906976744186052,True,correct,correct;high_confidence,DECISION-TIME
3692a16c21c5e6fd55c6a142,random_stratified,0,3628246,2,2,2,600,600,29.296875,29.296875,100,100,1,2,2,3628289.5,0,0.14128061730597674,0.14128061730597674,0.28256123461195348,True,correct,correct;high_confidence,DECISION-TIME
aa78a15ff78be4b70b245299,random_stratified,0,3629797,2,2,2,600,600,2.9296875,2.9296875,100,100,1,2,2,3629802.5,0,0.073170731707317069,0.073170731707317069,0.14634146341463417,True,correct,correct;high_confidence,DECISION-TIME
b72efa43f65e34a47f5b235b,random_stratified,0,3649286,2,2,10,700,800,29.296875,39.0625,25,25,1,10,8,3649302.3999999999,0,0.14285714285714285,0.14285714285714285,0.2857142857142857,True,correct,correct;high_confidence,DECISION-TIME
aca138207735031302e1dc3f,random_stratified,0,3654080,2,2,26,350,600,2,2,25,25,1,26,8,3654085,0,0.073170731707317069,0.073170731707317069,0.14634146341463417,True,correct,correct;high_confidence,DECISION-TIME
13742b5ef0f06822d76d03ce,random_stratified,1,3654877,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3654948,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,False,high_confidence_error,false_negative;high_confidence,DECISION-TIME
f745ad4c2d8aa86cb5e6015d,random_stratified,0,3655334,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,3655337,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
e81995630d9beca318ca4912,random_stratified,0,3659982,1,1,1,600,600,29.296875,29.296875,25,25,1,3,2,3660439,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
36c3795f0407a37fc9cdd791,random_stratified,0,3660629,1,1,1,600,600,29.296875,29.296875,25,25,1,1,1,3660642,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
de2aa18056ce00ca6047d8af,random_stratified,0,3665290,1,1,1,1800,1800,58.59375,58.59375,100,100,1,1,1,3671888,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
1fea72d90825d4b2c24c6d28,random_stratified,0,3667478,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,3667483,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
19a247f12de6843264925a35,random_stratified,0,3675116,1,1,1,600,600,29.296875,29.296875,100,100,1,3,2,3675569,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
f59e444bd020a85aacd8db78,random_stratified,1,3684007,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,3684013,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,False,high_confidence_error,false_negative;high_confidence,DECISION-TIME
992dfb6cf464675e05c5996c,random_stratified,0,3684277,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3684286,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
51b251b0921aecdde43cebdc,random_stratified,0,3689859,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3689862,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
23cf6b63d94d07e590d01914,random_stratified,0,3703578,2,2,2,600,600,29.296875,29.296875,100,100,1,2,1,3703590,0,0.14200209708905084,0.14200209708905084,0.28400419417810174,True,correct,correct;high_confidence,DECISION-TIME
44c8b8c22d09d22880d90cbf,random_stratified,0,3705115,1,1,1,1600,1600,10.01953125,10.01953125,100,100,1,1,1,3705118,0,0.073170731707317069,0.073170731707317069,0.14634146341463417,True,correct,correct;high_confidence,DECISION-TIME
2482d0d6440e79b1cdd19419,random_stratified,0,3710379,1,1,1,1200,1200,29.296875,29.296875,5,5,1,1,1,3710382,0,0.15021459227467809,0.15021459227467809,0.30042918454935619,True,correct,correct;high_confidence,DECISION-TIME
630e10685e2f1dcaa15bbdcc,random_stratified,0,3722604,1,1,1,10,10,29.296875,29.296875,10,10,1,1,1,3722610,1,0.63414634146341464,0.63414634146341464,0.73170731707317072,False,low_confidence_error,false_positive;low_confidence,DECISION-TIME
84bf05457869c1487187b6f4,random_stratified,0,3724792,2,2,5,600,600,34.1796875,39.0625,50,50,1,5,4,3724798.2000000002,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
b39717e5c90e299e04eac6c6,random_stratified,1,3725583,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3725619,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,False,high_confidence_error,false_negative;high_confidence,DECISION-TIME
7384ec2f227ace05f19c9921,random_stratified,0,3726454,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3726467,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
81aa5e9653d2ca028f900b4b,random_stratified,0,3731344,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,3731347,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
b5feb78985d4653bc3444e70,random_stratified,0,3736661,1,1,1,1800,1800,58.59375,58.59375,100,100,1,1,1,3740306,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
099d0f6f4cca333f0460c253,random_stratified,0,3739148,1,1,1,100,100,1.97265625,1.97265625,,,0,1,1,3739151,0,0.073170731707317069,0.073170731707317069,0.14634146341463417,True,correct,correct;high_confidence;feature_missingness,DECISION-TIME
42f47566d760255ec8d0e7f2,random_stratified,0,3741134,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,3741137,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
595e59d2b0b5e9376a0e3107,random_stratified,0,3744743,1,1,1,1600,1600,10.01953125,10.01953125,100,100,1,1,1,3762705,0,0.073170731707317069,0.073170731707317069,0.14634146341463417,True,correct,correct;high_confidence,DECISION-TIME
c4520d0c54c32344ff3a4abe,random_stratified,0,3744982,1,1,1,600,600,29.296875,29.296875,25,25,1,1,1,3744991,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
260a22356fa5a231a62337b5,random_stratified,0,3752724,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3753121,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
9706852076d1c5aef7c2b077,random_stratified,0,3752724,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3753710,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
7115c87b47ce09382db086e6,random_stratified,0,3752924,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,3752927,0,0.20978120978120979,0.20978120978120979,0.41956241956241958,True,correct,correct;high_confidence,DECISION-TIME
